weights,accuracy,time
"[0.20243602718339723, 1.4845922380396097, 0.8299123006001917, 0.620504177282173, 1.6016297405534812, 2.100225552931742, 1.4489720322766908, 0.6691965853068269, 0.590291615933299, 1.9979648499621843, 0.6145055879768839, 0.5181673888706616, 0.35749020073742066, 0.4012235698512017, 1.634698513605423, 1.2281731882835631, 0.6115280747617767, 1.139190980775211, 0.4261625379000002, 1.2657677564169014, 0.6239445717393906, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 0.9414801494010006, 0.8473321344609005, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 1.0566556110000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.54,1.6997849941253662
"[0.22267962990173698, 1.3361330142356487, 0.7469210705401725, 0.620504177282173, 1.441466766498133, 2.100225552931742, 1.3040748290490218, 0.6691965853068269, 0.590291615933299, 1.7981683649659659, 0.6145055879768839, 0.5181673888706616, 0.35749020073742066, 0.4012235698512017, 1.634698513605423, 1.2281731882835631, 0.6115280747617767, 1.139190980775211, 0.4261625379000002, 1.2657677564169014, 0.6239445717393906, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 0.9414801494010006, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 1.0566556110000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.61,1.818363666534424
"[0.22267962990173698, 1.4697463156592137, 0.8216131775941898, 0.620504177282173, 1.441466766498133, 2.100225552931742, 1.3040748290490218, 0.6691965853068269, 0.5312624543399691, 1.7981683649659659, 0.6145055879768839, 0.5181673888706616, 0.35749020073742066, 0.4012235698512017, 1.634698513605423, 1.2281731882835631, 0.6115280747617767, 1.139190980775211, 0.4261625379000002, 1.2657677564169014, 0.6239445717393906, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 0.9414801494010006, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 1.0566556110000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.49,1.5877912044525146
"[0.22267962990173698, 1.4697463156592137, 0.8216131775941898, 0.620504177282173, 1.441466766498133, 2.100225552931742, 1.3040748290490218, 0.6691965853068269, 0.5312624543399691, 1.7981683649659659, 0.6145055879768839, 0.5181673888706616, 0.35749020073742066, 0.4012235698512017, 1.634698513605423, 1.2281731882835631, 0.6115280747617767, 1.253110078852732, 0.4261625379000002, 1.2657677564169014, 0.6239445717393906, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 0.9414801494010006, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 0.9509900499000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.4,1.486414670944214
"[0.2449475928919107, 1.4697463156592137, 0.7394518598347709, 0.620504177282173, 1.441466766498133, 2.100225552931742, 1.3040748290490218, 0.6691965853068269, 0.5312624543399691, 1.7981683649659659, 0.6145055879768839, 0.5181673888706616, 0.35749020073742066, 0.4012235698512017, 1.7981683649659654, 1.2281731882835631, 0.6115280747617767, 1.253110078852732, 0.4261625379000002, 1.3923445320585917, 0.6239445717393906, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 0.9414801494010006, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 0.9509900499000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.55,1.5301790237426758
"[0.2449475928919107, 1.4697463156592137, 0.7394518598347709, 0.620504177282173, 1.5856134431479465, 1.890202997638568, 1.3040748290490218, 0.6691965853068269, 0.5312624543399691, 1.7981683649659659, 0.6145055879768839, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.2281731882835631, 0.6115280747617767, 1.253110078852732, 0.4261625379000002, 1.3923445320585917, 0.6239445717393906, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.0356281643411007, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 0.9509900499000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.54,1.517698049545288
"[0.2694423521811018, 1.4697463156592137, 0.7394518598347709, 0.620504177282173, 1.5856134431479465, 1.890202997638568, 1.434482311953924, 0.6691965853068269, 0.5312624543399691, 1.7981683649659659, 0.6145055879768839, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.2281731882835631, 0.6115280747617767, 1.253110078852732, 0.4261625379000002, 1.3923445320585917, 0.6239445717393906, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.0356281643411007, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 0.9509900499000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.56,1.4854717254638672
"[0.2694423521811018, 1.3227716840932924, 0.813397045818248, 0.620504177282173, 1.5856134431479465, 1.890202997638568, 1.434482311953924, 0.6691965853068269, 0.5312624543399691, 1.7981683649659659, 0.6145055879768839, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.2281731882835631, 0.6115280747617767, 1.253110078852732, 0.4261625379000002, 1.3923445320585917, 0.6239445717393906, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 0.9509900499000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.51,1.6137423515319824
"[0.296386587399212, 1.3227716840932924, 0.813397045818248, 0.620504177282173, 1.5856134431479465, 1.890202997638568, 1.434482311953924, 0.6691965853068269, 0.5312624543399691, 1.7981683649659659, 0.6145055879768839, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.4261625379000002, 1.3923445320585917, 0.5615501145654516, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 0.9509900499000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.48,1.5133583545684814
"[0.2667479286592908, 1.3227716840932924, 0.8947367504000728, 0.620504177282173, 1.5856134431479465, 1.890202997638568, 1.434482311953924, 0.6691965853068269, 0.5312624543399691, 1.7981683649659659, 0.6145055879768839, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3835462841100002, 1.3923445320585917, 0.5615501145654516, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 0.9509900499000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.49,1.4897844791412354
"[0.2934227215252199, 1.3227716840932924, 0.8947367504000728, 0.620504177282173, 1.5856134431479465, 1.890202997638568, 1.434482311953924, 0.6691965853068269, 0.5312624543399691, 1.7981683649659659, 0.6759561467745724, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3835462841100002, 1.3923445320585917, 0.5615501145654516, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 0.9509900499000005, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.47,1.5809221267700195
"[0.2640804493726979, 1.3227716840932924, 0.9842104254400802, 0.620504177282173, 1.5856134431479465, 1.890202997638568, 1.434482311953924, 0.6691965853068269, 0.4781362089059722, 1.7981683649659659, 0.6759561467745724, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3835462841100002, 1.3923445320585917, 0.5615501145654516, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.55,1.6683430671691897
"[0.23767240443542814, 1.4550488525026217, 0.9842104254400802, 0.6825545950103904, 1.5856134431479465, 1.890202997638568, 1.434482311953924, 0.6691965853068269, 0.5259498297965695, 1.9779852014625627, 0.6759561467745724, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3835462841100002, 1.3923445320585917, 0.5615501145654516, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.0252718826976899, 2.334368214090002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.6,1.5313396453857422
"[0.23767240443542814, 1.4550488525026217, 1.0826314679840883, 0.6825545950103904, 1.5856134431479465, 1.890202997638568, 1.434482311953924, 0.6691965853068269, 0.5259498297965695, 1.7801866813163065, 0.6759561467745724, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3835462841100002, 1.3923445320585917, 0.5615501145654516, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.334368214090002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.43,1.4477756023406982
"[0.23767240443542814, 1.3095439672523597, 1.1908946147824973, 0.6825545950103904, 1.5856134431479465, 1.890202997638568, 1.434482311953924, 0.6691965853068269, 0.47335484681691253, 1.7801866813163065, 0.6083605320971152, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3835462841100002, 1.3923445320585917, 0.5615501145654516, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.5,1.5143392086029053
"[0.21390516399188533, 1.4404983639775957, 1.1908946147824973, 0.6825545950103904, 1.5856134431479465, 2.0792232974024247, 1.434482311953924, 0.6691965853068269, 0.47335484681691253, 1.7801866813163065, 0.5475244788874036, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.49,1.702430248260498
"[0.23529568039107387, 1.4404983639775957, 1.309984076260747, 0.6825545950103904, 1.7441747874627413, 2.0792232974024247, 1.434482311953924, 0.6691965853068269, 0.47335484681691253, 1.7801866813163065, 0.5475244788874036, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.49,1.6521522998809814
"[0.2117661123519665, 1.4404983639775957, 1.1789856686346725, 0.6825545950103904, 1.7441747874627413, 2.0792232974024247, 1.434482311953924, 0.6691965853068269, 0.47335484681691253, 1.7801866813163065, 0.5475244788874036, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.7549729318046625, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7002744912900004, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.5,1.711440086364746
"[0.23294272358716317, 1.4404983639775957, 1.2968842354981398, 0.6825545950103904, 1.9185922662090156, 2.0792232974024247, 1.434482311953924, 0.6691965853068269, 0.47335484681691253, 1.7801866813163065, 0.5475244788874036, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.48,1.7794039249420166
"[0.2562369959458795, 1.296448527579836, 1.167195811948326, 0.6142991355093513, 1.726733039588114, 2.0792232974024247, 1.434482311953924, 0.6691965853068269, 0.47335484681691253, 1.7801866813163065, 0.5475244788874036, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 1.1053558694552068, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.37,1.8662075996398928
"[0.2562369959458795, 1.1668036748218524, 1.167195811948326, 0.6142991355093513, 1.726733039588114, 2.0792232974024247, 1.434482311953924, 0.6691965853068269, 0.47335484681691253, 1.7801866813163065, 0.5475244788874036, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.3417397391420102, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.56,1.9667418003082275
"[0.2818606955404675, 1.0501233073396672, 1.167195811948326, 0.5528692219584163, 1.726733039588114, 2.0792232974024247, 1.434482311953924, 0.6691965853068269, 0.47335484681691253, 1.7801866813163065, 0.5475244788874036, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.3759137130562113, 0.9227446944279208, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.46,2.5525734424591064
"[0.25367462598642077, 1.155135638073634, 1.167195811948326, 0.6081561441542579, 1.5540597356293027, 2.0792232974024247, 1.434482311953924, 0.6691965853068269, 0.47335484681691253, 1.7801866813163065, 0.5475244788874036, 0.5181673888706616, 0.35749020073742066, 0.36110121286608154, 1.7981683649659654, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.3759137130562113, 1.0150191638707131, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.46,2.48991060256958
"[0.2283071633877787, 1.2706492018809974, 1.167195811948326, 0.6081561441542579, 1.7094657091922332, 2.0792232974024247, 1.434482311953924, 0.7361162438375096, 0.47335484681691253, 1.7801866813163065, 0.5475244788874036, 0.5181673888706616, 0.3217411806636786, 0.36110121286608154, 1.7981683649659654, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.4135050843618325, 1.0150191638707131, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.48,2.210052251815796
"[0.2283071633877787, 1.3977141220690972, 1.167195811948326, 0.6081561441542579, 1.8804122801114567, 2.0792232974024247, 1.434482311953924, 0.7361162438375096, 0.47335484681691253, 1.7801866813163065, 0.6022769267761441, 0.5181673888706616, 0.3217411806636786, 0.36110121286608154, 1.7981683649659654, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.4135050843618325, 1.0150191638707131, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.594404900000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.44,1.9040703773498533
"[0.2283071633877787, 1.537485534276007, 1.167195811948326, 0.6081561441542579, 1.8804122801114567, 2.0792232974024247, 1.434482311953924, 0.6625046194537587, 0.47335484681691253, 1.7801866813163065, 0.6022769267761441, 0.5181673888706616, 0.3217411806636786, 0.36110121286608154, 1.977985201462562, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.4135050843618325, 1.0150191638707131, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.100931392681002, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.753845390000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.45,1.7579810619354248
"[0.2283071633877787, 1.537485534276007, 1.167195811948326, 0.6081561441542579, 1.8804122801114567, 2.2871456271426673, 1.434482311953924, 0.6625046194537587, 0.47335484681691253, 1.7801866813163065, 0.6022769267761441, 0.5181673888706616, 0.3217411806636786, 0.36110121286608154, 1.977985201462562, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.4135050843618325, 1.0150191638707131, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.3110245319491023, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.753845390000001, 1.3045131000000005, 1.4494590000000007, 0.9509900499000005]",0.45,1.8277380466461184
"[0.20547644704900084, 1.6912340877036078, 1.167195811948326, 0.6081561441542579, 1.8804122801114567, 2.2871456271426673, 1.434482311953924, 0.6625046194537587, 0.47335484681691253, 1.7801866813163065, 0.6022769267761441, 0.5181673888706616, 0.3217411806636786, 0.36110121286608154, 1.977985201462562, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.4135050843618325, 1.0150191638707131, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.3110245319491023, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.753845390000001, 1.3045131000000005, 1.4494590000000007, 0.8558910449100005]",0.58,1.9368648529052728
"[0.18492880234410075, 1.8603574964739689, 1.2839153931431586, 0.6081561441542579, 1.8804122801114567, 2.2871456271426673, 1.434482311953924, 0.6625046194537587, 0.47335484681691253, 1.7801866813163065, 0.6022769267761441, 0.5181673888706616, 0.3217411806636786, 0.36110121286608154, 1.977985201462562, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.4135050843618325, 1.0150191638707131, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.3110245319491023, 1.0460890548900008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.753845390000001, 1.3045131000000005, 1.4494590000000007, 0.8558910449100005]",0.54,1.9701261520385744
"[0.20342168257851084, 1.8603574964739689, 1.2839153931431586, 0.5473405297388321, 1.8804122801114567, 2.2871456271426673, 1.434482311953924, 0.6625046194537587, 0.4260193621352213, 1.6021680131846758, 0.6022769267761441, 0.5181673888706616, 0.3217411806636786, 0.36110121286608154, 1.977985201462562, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.4135050843618325, 1.0150191638707131, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.3110245319491023, 0.9414801494010008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.7703019404190005, 1.0781100000000003, 1.753845390000001, 1.3045131000000005, 1.4494590000000007, 0.8558910449100005]",0.55,2.071470260620117
"[0.20342168257851084, 1.674321746826572, 1.2839153931431586, 0.5473405297388321, 1.8804122801114567, 2.2871456271426673, 1.2910340807585317, 0.6625046194537587, 0.4260193621352213, 1.6021680131846758, 0.6022769267761441, 0.5181673888706616, 0.3217411806636786, 0.36110121286608154, 1.977985201462562, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.3923445320585917, 0.5615501145654516, 0.8304702249851288, 0.4135050843618325, 1.0150191638707131, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.3110245319491023, 0.9414801494010008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.8473321344609006, 1.0781100000000003, 1.753845390000001, 1.3045131000000005, 1.4494590000000007, 0.8558910449100005]",0.5,2.274196147918701
"[0.18307951432065978, 1.674321746826572, 1.2839153931431586, 0.5473405297388321, 1.8804122801114567, 2.2871456271426673, 1.2910340807585317, 0.6625046194537587, 0.4260193621352213, 1.7623848145031435, 0.6022769267761441, 0.5181673888706616, 0.3217411806636786, 0.36110121286608154, 1.977985201462562, 0.9948202825096861, 0.6115280747617767, 1.253110078852732, 0.3451916556990002, 1.2531100788527325, 0.5615501145654516, 0.8304702249851288, 0.4135050843618325, 1.0150191638707131, 1.139190980775211, 0.9320653479069906, 1.3509905071119193, 1.139190980775211, 1.3045131000000008, 0.7703019404190006, 1.127799070967459, 2.3110245319491023, 0.9414801494010008, 1.0460890548900006, 0.7938810000000002, 1.0460890548900006, 0.8473321344609006, 1.0781100000000003, 1.753845390000001, 1.3045131000000005, 1.4494590000000007, 0.8558910449100005]",0.45,2.400789499282837
